total_trans,total_success_trans,merchant,payment_method,payment_gateway,sub_type,date,hour_start,bank
2,2,purplle.com,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,8,PAYTM
1,1,zivame,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,11,PAYTM
1,0,drivezy,WALLET,PAYTM,,2/13/2020,0,PAYTM
1,1,purplle.com,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,22,PAYTM
1,1,purplle.com,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,3,PAYTM
3,0,pharmeasytech,WALLET,PAYTM,,2/12/2020,14,PAYTM
2,2,countrydelight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,22,PAYTM
1,0,urbanclap,WALLET,PAYTM,,2/13/2020,13,PAYTM
1,1,fanfight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,6,PAYTM
1,0,countrydelight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,21,PAYTM
2,2,purplle.com,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,5,PAYTM
1,0,countrydelight,WALLET,PAYTM,,2/12/2020,8,PAYTM
1,0,countrydelight,WALLET,PAYTM,,2/12/2020,2,PAYTM
1,1,purplle.com,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,23,PAYTM
1,0,drivezy,WALLET,PAYTM,,2/12/2020,16,PAYTM
110,77,medlife_prod,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,10,PAYTM
151,95,medlife_prod,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,6,PAYTM
103,79,urbanclap,WALLET,PAYTM,DIRECT_WALLET_DEBIT,2/14/2020,10,PAYTM
210,149,pharmeasytech,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,11,PAYTM
270,186,pharmeasytech,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,10,PAYTM
6,5,fanfight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,5,PAYTM
133,103,urbanclap,WALLET,PAYTM,DIRECT_WALLET_DEBIT,2/14/2020,9,PAYTM
133,92,pharmeasytech,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,2,PAYTM
33,26,countrydelight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,3,PAYTM
208,141,pharmeasytech,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,8,PAYTM
226,177,fanfight,WALLET,PAYTM,DIRECT_WALLET_DEBIT,2/14/2020,7,PAYTM
1,0,countrydelight,WALLET,PAYTM,,2/14/2020,12,PAYTM
17,8,countrydelight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,0,PAYTM
44,24,drivezy,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,10,PAYTM
2,0,pharmeasytech,WALLET,PAYTM,,2/14/2020,5,PAYTM
155,126,urbanclap,WALLET,PAYTM,DIRECT_WALLET_DEBIT,2/14/2020,8,PAYTM
118,95,urbanclap,WALLET,PAYTM,DIRECT_WALLET_DEBIT,2/14/2020,11,PAYTM
269,191,pharmeasytech,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,4,PAYTM
42,28,countrydelight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,12,PAYTM
80,56,countrydelight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,6,PAYTM
124,86,fanfight,WALLET,PAYTM,DIRECT_WALLET_DEBIT,2/14/2020,5,PAYTM
63,43,medlife_prod,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,12,PAYTM
33,21,urbanclap,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,9,PAYTM
37,25,countrydelight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,1,PAYTM
92,60,medlife_prod,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,11,PAYTM
127,110,urbanclap,WALLET,PAYTM,DIRECT_WALLET_DEBIT,2/14/2020,3,PAYTM
48,29,countrydelight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,10,PAYTM
122,72,medlife_prod,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,8,PAYTM
3,0,pharmeasytech,WALLET,PAYTM,,2/14/2020,11,PAYTM
13,10,fanfight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,8,PAYTM
89,80,urbanclap,WALLET,PAYTM,DIRECT_WALLET_DEBIT,2/14/2020,2,PAYTM
40,27,countrydelight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,9,PAYTM
21,13,urbanclap,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,11,PAYTM
3,0,pharmeasytech,WALLET,PAYTM,,2/14/2020,10,PAYTM
4,2,purplle.com,WALLET,PAYTM,DIRECT_WALLET_DEBIT,2/14/2020,4,PAYTM
3,0,pharmeasytech,WALLET,PAYTM,,2/14/2020,9,PAYTM
17,10,fanfight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,9,PAYTM
12,3,purplle.com,WALLET,PAYTM,DIRECT_WALLET_DEBIT,2/14/2020,10,PAYTM
18,13,medlife_prod,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,0,PAYTM
9,4,purplle.com,WALLET,PAYTM,DIRECT_WALLET_DEBIT,2/14/2020,7,PAYTM
2,0,pharmeasytech,WALLET,PAYTM,,2/14/2020,8,PAYTM
23,15,urbanclap,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,12,PAYTM
41,24,drivezy,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,3,PAYTM
30,19,drivezy,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,9,PAYTM
11,5,purplle.com,WALLET,PAYTM,DIRECT_WALLET_DEBIT,2/14/2020,8,PAYTM
15,11,fanfight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,12,PAYTM
11,5,purplle.com,WALLET,PAYTM,DIRECT_WALLET_DEBIT,2/14/2020,11,PAYTM
136,125,urbanclap,WALLET,PAYTM,DIRECT_WALLET_DEBIT,2/14/2020,13,PAYTM
200,142,pharmeasytech,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,13,PAYTM
13,10,urbanclap,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,2,PAYTM
32,18,fanfight,WALLET,PAYTM,DIRECT_WALLET_DEBIT,2/14/2020,1,PAYTM
4,1,fanfight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,16,PAYTM
139,101,pharmeasytech,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,16,PAYTM
63,44,medlife_prod,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,16,PAYTM
59,32,drivezy,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,17,PAYTM
16,9,medlife_prod,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,19,PAYTM
22,14,urbanclap,WALLET,PAYTM,DIRECT_WALLET_DEBIT,2/14/2020,20,PAYTM
77,58,fanfight,WALLET,PAYTM,DIRECT_WALLET_DEBIT,2/14/2020,19,PAYTM
43,26,fanfight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,14,PAYTM
30,18,medlife_prod,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,18,PAYTM
13,6,purplle.com,WALLET,PAYTM,DIRECT_WALLET_DEBIT,2/14/2020,17,PAYTM
47,31,drivezy,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,18,PAYTM
74,50,medlife_prod,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,13,PAYTM
20,10,pharmeasytech,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,20,PAYTM
13,9,urbanclap,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,15,PAYTM
8,4,purplle.com,WALLET,PAYTM,DIRECT_WALLET_DEBIT,2/14/2020,15,PAYTM
15,13,pharmeasytech,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,23,PAYTM
5,3,purplle.com,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,20,PAYTM
4,0,pharmeasytech,WALLET,PAYTM,,2/14/2020,14,PAYTM
22,14,fanfight,WALLET,PAYTM,DIRECT_WALLET_DEBIT,2/14/2020,20,PAYTM
14,5,purplle.com,WALLET,PAYTM,DIRECT_WALLET_DEBIT,2/14/2020,12,PAYTM
1,0,drivezy,WALLET,PAYTM,,2/14/2020,6,PAYTM
16,9,urbanclap,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,17,PAYTM
7,3,urbanclap,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,19,PAYTM
257,185,pharmeasytech,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,4,PAYTM
315,229,pharmeasytech,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,6,PAYTM
27,20,drivezy,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,10,PAYTM
78,61,countrydelight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,6,PAYTM
172,123,medlife_prod,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,3,PAYTM
351,265,fanfight,WALLET,PAYTM,DIRECT_WALLET_DEBIT,2/12/2020,13,PAYTM
275,201,pharmeasytech,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,12,PAYTM
102,85,urbanclap,WALLET,PAYTM,DIRECT_WALLET_DEBIT,2/12/2020,3,PAYTM
41,27,drivezy,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,11,PAYTM
66,47,countrydelight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,7,PAYTM
123,95,medlife_prod,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,9,PAYTM
53,35,drivezy,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,5,PAYTM
249,174,pharmeasytech,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,10,PAYTM
118,86,medlife_prod,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,10,PAYTM
151,127,medlife_prod,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,4,PAYTM
16,11,fanfight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,10,PAYTM
35,27,drivezy,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,6,PAYTM
20,15,fanfight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,3,PAYTM
12,9,urbanclap,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,3,PAYTM
33,27,fanfight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,2,PAYTM
35,19,fanfight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,12,PAYTM
218,161,pharmeasytech,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,13,PAYTM
35,26,pharmeasytech,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,0,PAYTM
14,12,urbanclap,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,12,PAYTM
68,51,countrydelight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,10,PAYTM
29,22,urbanclap,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,10,PAYTM
15,10,purplle.com,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,8,PAYTM
16,8,purplle.com,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,11,PAYTM
11,7,fanfight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,1,PAYTM
20,16,urbanclap,WALLET,PAYTM,DIRECT_WALLET_DEBIT,2/12/2020,1,PAYTM
130,108,urbanclap,WALLET,PAYTM,DIRECT_WALLET_DEBIT,2/12/2020,10,PAYTM
7,5,fanfight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,8,PAYTM
2,0,pharmeasytech,WALLET,PAYTM,,2/12/2020,8,PAYTM
27,23,medlife_prod,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,1,PAYTM
14,8,purplle.com,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,9,PAYTM
29,23,countrydelight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,2,PAYTM
194,126,pharmeasytech,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,14,PAYTM
7,4,urbanclap,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,2,PAYTM
161,107,pharmeasytech,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,15,PAYTM
75,59,countrydelight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,17,PAYTM
39,27,drivezy,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,18,PAYTM
26,18,drivezy,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,19,PAYTM
62,43,fanfight,WALLET,PAYTM,DIRECT_WALLET_DEBIT,2/12/2020,21,PAYTM
19,12,fanfight,WALLET,PAYTM,DIRECT_WALLET_DEBIT,2/12/2020,22,PAYTM
31,21,fanfight,WALLET,PAYTM,DIRECT_WALLET_DEBIT,2/12/2020,20,PAYTM
124,101,urbanclap,WALLET,PAYTM,DIRECT_WALLET_DEBIT,2/12/2020,14,PAYTM
32,22,drivezy,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,17,PAYTM
49,33,fanfight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,14,PAYTM
94,70,countrydelight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,16,PAYTM
92,62,medlife_prod,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,16,PAYTM
66,49,countrydelight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,15,PAYTM
37,28,drivezy,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,14,PAYTM
69,47,medlife_prod,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,17,PAYTM
80,69,urbanclap,WALLET,PAYTM,DIRECT_WALLET_DEBIT,2/12/2020,17,PAYTM
2,1,drivezy,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,23,PAYTM
3,1,purplle.com,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,21,PAYTM
7,5,medlife_prod,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,23,PAYTM
29,22,countrydelight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,18,PAYTM
11,7,fanfight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,6,PAYTM
7,3,medlife_prod,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,22,PAYTM
3,3,drivezy,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,23,PAYTM
11,3,purplle.com,WALLET,PAYTM,DIRECT_WALLET_DEBIT,2/14/2020,18,PAYTM
12,6,purplle.com,WALLET,PAYTM,DIRECT_WALLET_DEBIT,2/14/2020,9,PAYTM
2,1,fanfight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,17,PAYTM
3,1,purplle.com,WALLET,PAYTM,DIRECT_WALLET_DEBIT,2/14/2020,22,PAYTM
6,3,fanfight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,19,PAYTM
95,81,pharmeasytech,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,1,PAYTM
79,52,fanfight,WALLET,PAYTM,DIRECT_WALLET_DEBIT,2/13/2020,12,PAYTM
117,92,urbanclap,WALLET,PAYTM,DIRECT_WALLET_DEBIT,2/13/2020,11,PAYTM
7,4,purplle.com,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,5,PAYTM
71,57,fanfight,WALLET,PAYTM,DIRECT_WALLET_DEBIT,2/13/2020,1,PAYTM
125,101,urbanclap,WALLET,PAYTM,DIRECT_WALLET_DEBIT,2/13/2020,9,PAYTM
252,194,pharmeasytech,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,9,PAYTM
275,184,pharmeasytech,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,11,PAYTM
92,69,medlife_prod,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,2,PAYTM
52,35,countrydelight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,11,PAYTM
77,66,urbanclap,WALLET,PAYTM,DIRECT_WALLET_DEBIT,2/13/2020,2,PAYTM
64,50,countrydelight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,5,PAYTM
51,40,countrydelight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,12,PAYTM
49,32,drivezy,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,5,PAYTM
39,26,pharmeasytech,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,0,PAYTM
31,23,drivezy,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,12,PAYTM
97,72,fanfight,WALLET,PAYTM,DIRECT_WALLET_DEBIT,2/13/2020,10,PAYTM
31,26,countrydelight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,10,PAYTM
94,67,countrydelight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,6,PAYTM
46,34,countrydelight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,3,PAYTM
35,23,drivezy,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,4,PAYTM
98,73,medlife_prod,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,7,PAYTM
107,80,medlife_prod,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,12,PAYTM
44,34,countrydelight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,7,PAYTM
134,100,medlife_prod,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,5,PAYTM
103,80,medlife_prod,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,10,PAYTM
135,99,medlife_prod,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,6,PAYTM
128,109,urbanclap,WALLET,PAYTM,DIRECT_WALLET_DEBIT,2/13/2020,12,PAYTM
90,63,medlife_prod,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,13,PAYTM
29,11,drivezy,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,2,PAYTM
21,17,urbanclap,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,4,PAYTM
47,30,drivezy,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,6,PAYTM
26,20,countrydelight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,8,PAYTM
3,0,pharmeasytech,WALLET,PAYTM,,2/13/2020,12,PAYTM
21,16,urbanclap,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,8,PAYTM
26,14,urbanclap,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,10,PAYTM
28,12,purplle.com,WALLET,PAYTM,DIRECT_WALLET_DEBIT,2/13/2020,17,PAYTM
30,21,urbanclap,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,5,PAYTM
73,45,fanfight,WALLET,PAYTM,DIRECT_WALLET_DEBIT,2/13/2020,8,PAYTM
106,94,urbanclap,WALLET,PAYTM,DIRECT_WALLET_DEBIT,2/13/2020,16,PAYTM
51,32,pharmeasytech,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,18,PAYTM
57,40,drivezy,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,16,PAYTM
25,18,urbanclap,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,6,PAYTM
66,57,countrydelight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,16,PAYTM
18,9,purplle.com,WALLET,PAYTM,DIRECT_WALLET_DEBIT,2/13/2020,9,PAYTM
130,107,urbanclap,WALLET,PAYTM,DIRECT_WALLET_DEBIT,2/13/2020,15,PAYTM
116,103,urbanclap,WALLET,PAYTM,DIRECT_WALLET_DEBIT,2/13/2020,14,PAYTM
3,0,pharmeasytech,WALLET,PAYTM,,2/13/2020,4,PAYTM
78,54,medlife_prod,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,16,PAYTM
55,30,drivezy,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,14,PAYTM
7,6,purplle.com,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,19,PAYTM
14,8,urbanclap,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,17,PAYTM
27,19,pharmeasytech,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,23,PAYTM
80,62,countrydelight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,17,PAYTM
107,68,pharmeasytech,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,17,PAYTM
65,52,urbanclap,WALLET,PAYTM,DIRECT_WALLET_DEBIT,2/13/2020,18,PAYTM
38,24,fanfight,WALLET,PAYTM,DIRECT_WALLET_DEBIT,2/13/2020,15,PAYTM
3,1,urbanclap,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,19,PAYTM
16,13,countrydelight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,19,PAYTM
1,0,drivezy,WALLET,PAYTM,,2/14/2020,7,PAYTM
1,1,fanfight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,22,PAYTM
10,5,purplle.com,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,12,PAYTM
29,21,fanfight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,11,PAYTM
14,4,purplle.com,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,13,PAYTM
2,0,medlife_prod,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,22,PAYTM
4,0,pharmeasytech,WALLET,PAYTM,,2/12/2020,5,PAYTM
2,1,fanfight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,4,PAYTM
4,0,drivezy,WALLET,PAYTM,,2/12/2020,4,PAYTM
2,0,medlife_prod,WALLET,PAYTM,,2/12/2020,6,PAYTM
17,13,urbanclap,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,16,PAYTM
2,1,urbanclap,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,20,PAYTM
3,0,pharmeasytech,WALLET,PAYTM,,2/14/2020,15,PAYTM
2,0,pharmeasytech,WALLET,PAYTM,,2/14/2020,20,PAYTM
2,0,drivezy,WALLET,PAYTM,,2/14/2020,13,PAYTM
2,2,purplle.com,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,4,PAYTM
2,0,pharmeasytech,WALLET,PAYTM,,2/13/2020,2,PAYTM
20,9,purplle.com,WALLET,PAYTM,DIRECT_WALLET_DEBIT,2/13/2020,8,PAYTM
3,1,fanfight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,11,PAYTM
9,6,purplle.com,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,7,PAYTM
7,4,purplle.com,WALLET,PAYTM,DIRECT_WALLET_DEBIT,2/13/2020,18,PAYTM
18,13,drivezy,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,19,PAYTM
7,4,countrydelight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,22,PAYTM
3,3,fanfight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,19,PAYTM
2,0,urbanclap,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,23,PAYTM
3,2,pharmeasytech,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,22,PAYTM
3,0,fanfight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,16,PAYTM
7,1,drivezy,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,21,PAYTM
2,1,fanfight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,18,PAYTM
3,0,pharmeasytech,WALLET,PAYTM,,2/12/2020,7,PAYTM
1,0,fanfight,WALLET,PAYTM,,2/12/2020,22,PAYTM
1,0,countrydelight,WALLET,PAYTM,,2/12/2020,16,PAYTM
3,2,fanfight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,17,PAYTM
2,0,pharmeasytech,WALLET,PAYTM,,2/12/2020,12,PAYTM
4,0,pharmeasytech,WALLET,PAYTM,,2/12/2020,17,PAYTM
1,1,purplle.com,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/12/2020,20,PAYTM
1,0,pharmeasytech,WALLET,PAYTM,,2/12/2020,18,PAYTM
1,0,fanfight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,5,PAYTM
1,1,purplle.com,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,20,PAYTM
5,2,fanfight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,15,PAYTM
1,0,pharmeasytech,WALLET,PAYTM,,2/13/2020,13,PAYTM
2,1,purplle.com,WALLET,PAYTM,DIRECT_WALLET_DEBIT,2/13/2020,20,PAYTM
5,3,fanfight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,17,PAYTM
1,0,medlife_prod,WALLET,PAYTM,,2/14/2020,8,PAYTM
1,1,zivame,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,8,PAYTM
1,0,drivezy,WALLET,PAYTM,,2/14/2020,15,PAYTM
1,0,fanfight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,0,PAYTM
1,0,drivezy,WALLET,PAYTM,,2/12/2020,13,PAYTM
1,0,drivezy,WALLET,PAYTM,,2/13/2020,4,PAYTM
1,0,medlife_prod,WALLET,PAYTM,,2/13/2020,11,PAYTM
1,1,fanfight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,20,PAYTM
1,0,drivezy,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/14/2020,22,PAYTM
2,2,purplle.com,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,2,PAYTM
3,3,fanfight,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,22,PAYTM
1,0,urbanclap,WALLET,PAYTM,,2/12/2020,7,PAYTM
1,0,medlife_prod,WALLET,PAYTM,,2/12/2020,5,PAYTM
1,1,purplle.com,WALLET,PAYTM,REDIRECT_WALLET_DEBIT,2/13/2020,1,PAYTM
